Year,Year_p05,Year_p50,Year_p95,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2077,2077.0,2077.0,2077.0,994535695.7194865,1270435918.8347173,1651304566.7984645,788541091.4505924,1056308912.3153127,1418220108.5026789,60166595.789521076,76827920.19541386,101489110.20385589,729885036.5457668,978958179.3318717,1314987712.6919055,165975642.6665475,221930494.12679625,284285284.71007586,54322749.869334556,71141710.61321111,96342653.09008825,18006.449993392875,22478.07391724224,29066.66143072567,4133368.245349926,5362654.2653180435,7138758.668877601,665249705.8510044,910257773.4196174,1248639241.8712838,224779.85031162275,290126.42774108675,365115.87057219876,51964721.849491686,67094820.02633658,90448635.38449529,18539189.375556085,27333679.2852039,40352538.89804237,112717682.09878477,158304898.00028136,214713468.27295998,24498425.508831855,33316900.479892503,45166193.71029382,244144097.02789494,298161331.5986269,367625198.8972794,729885036.5457668,978958179.3318717,1314987712.6919055,244144097.02789494,298161331.5986269,367625198.8972794,0.0,0.0,0.0,1197719526.0747495,1616673659.8143091,2136613601.254941,1193398546.2053812,1609548442.1294312,2127730437.181608,1593466.7125756638,2568040.3919528304,3741434.621170537,1192003810.0200272,1606663371.1102524,2124671237.9538383,4799289.889493831,7260091.777484765,10354754.765799502,1463287.3844426312,2381865.9647284467,3485181.064717846,475.02876922902703,734.2119982097474,1048.051210088029,115081.856071054,172990.74902065494,259144.60838890163,1085169006.6660745,1491244029.9455693,2009477650.0208638,368374.48588996055,475128.0332149791,600792.9808205575,86694452.54144938,109725156.02412784,148815910.31331217,562433.5155840868,899181.3089907235,1450895.149137002,3263735.0485863187,5181356.85436805,7802784.738192421,704726.2773090071,1087342.680161409,1751203.6634685958,10949961.880039264,10949961.880039264,10949961.880039264,947659.1726665404,947659.1726665404,947659.1726665404,10002302.707372716,10002302.707372716,10002302.707372716,7577927.445056545,7577927.445056545,7577927.445056545,864736.0,864736.0,864736.0,6713191.445056545,6713191.445056545,6713191.445056545,171000.0,171000.0,171000.0,51263.50436572086,51263.50436572086,51263.50436572086,918799.7354238965,918799.7354238965,918799.7354238965,0.11411252892513304,0.11411252892513304,0.11411252892513304,1.0,1.0,1.0,42868277.719267845,42868277.719267845,42868277.719267845
2078,2078.0,2078.0,2078.0,1005605816.9345344,1285883598.8852954,1671177989.3152447,800065794.4521573,1071333032.6253022,1438050847.0281625,64540946.75771803,82414649.38665774,108871186.4540712,736870689.1325637,988346870.8643298,1327632740.584293,166002194.8613498,221960743.0322308,284327430.2692923,58277065.23427583,76320328.4122492,103355722.8321339,15152.094138021086,18914.882842560517,24459.05719550194,4434248.47694465,5753017.901349398,7658410.254241946,671676450.1781384,919051454.8449566,1260701908.1058638,178016.98524854114,229768.95809742616,289157.70900083455,52466734.82059118,67742999.57484573,91322427.96078923,18548431.11666687,27347305.058286082,40372654.541186415,112717683.36337073,158304899.7763128,214713470.6818423,24510637.91475683,33333508.874284044,45188708.948731385,248286947.1977546,304205051.3434634,375152676.19143003,736870689.1325637,988346870.8643298,1327632740.584293,248286947.1977546,304205051.3434634,375152676.19143003,0.0,0.0,0.0,1209209762.5968587,1632291292.8609176,2157252324.430293,1204888141.3353841,1625189221.1431832,2148367989.83502,1709324.783813235,2754746.307478039,4013639.4414601764,1203413273.7791648,1622079996.4959667,2145086271.4713643,4799958.3880897965,7261016.408780035,10356389.76016129,1569804.4477640642,2555249.1090687383,3738877.813629963,399.72791040252605,617.8257967684197,881.9156803560757,123459.00842034296,185583.26281074266,278008.5191658559,1095652444.2328024,1505650416.037188,2028890509.544423,291738.4068442954,376283.10528163856,475804.9044693669,87531977.2726359,110785172.31247762,150253568.68276596,562713.8873326977,899629.548700724,1451618.4168633078,3263735.0852023433,5181356.912497979,7802784.825732297,705077.5816555414,1087884.7178603176,1752076.6342637138,10960911.841919301,10960911.841919301,10960911.841919301,1000788.5058601036,1000788.5058601036,1000788.5058601036,9960123.33605919,9960123.33605919,9960123.33605919,7853584.676040886,7853584.676040886,7853584.676040886,945483.0,945483.0,945483.0,6908101.676040886,6908101.676040886,6908101.676040886,171000.0,171000.0,171000.0,51289.05909878831,51289.05909878831,51289.05909878831,918857.4366144706,918857.4366144706,918857.4366144706,0.12038871801601536,0.12038871801601536,0.12038871801601536,1.0,1.0,1.0,43562822.432132214,43562822.432132214,43562822.432132214
2079,2079.0,2079.0,2079.0,1015131310.8022493,1299168854.1086266,1688213055.0441215,810090304.9427457,1084289346.9609373,1455067823.2039773,69098178.81153068,88234807.32061648,116561430.5719892,742141215.5013124,995431203.5216491,1337175512.9235783,166010153.07092154,221969809.1937071,284340062.0983098,62396050.9684143,81714600.45891227,110660839.2819022,12738.134161509242,15901.453165683193,20562.35588178724,4747658.325994802,6159637.530677678,8199701.79760623,676527671.327829,925689355.9567423,1269807398.9391904,140786.3704665569,181714.89429087567,228683.03429481864,52845678.780215435,68232277.2206435,91982009.36169586,18551201.075279746,27351389.010330804,40378683.65391664,112717683.659279,158304900.19189736,214713471.24551153,24514298.24873183,33338486.785322625,45195457.27438601,252584337.6446353,309953378.9912007,383348107.9199362,742141215.5013124,995431203.5216491,1337175512.9235783,252584337.6446353,309953378.9912007,383348107.9199362,0.0,0.0,0.0,1217901136.3725677,1644129626.272306,2172890381.1406035,1213579322.873625,1637051299.1503468,2164005695.7182784,1830025.7014983704,2949258.061075234,4297199.2652449645,1212021508.3378253,1633713083.3289604,2160492169.100061,4800158.749672495,7261293.537683891,10356879.79969446,1680757.2230922952,2735852.483399842,4003139.308509955,336.045150223184,519.3967128233085,741.4130451661506,132185.01225032273,198700.1692462219,297657.9836646208,1103565855.978536,1516525061.3227015,2043544285.9983952,230724.0029256741,297586.95546115784,376294.6859082255,88164181.92906922,111585324.48522666,151338783.5805297,562797.9210802962,899763.8962690522,1451835.1965419292,3263735.0937703536,5181356.926100161,7802784.846216294,705182.8755053432,1088047.1788051333,1752338.2833343544,10971872.75376122,10971872.75376122,10971872.75376122,1056844.2718298843,1056844.2718298843,1056844.2718298843,9915028.48193133,9915028.48193133,9915028.48193133,8129259.785594127,8129259.785594127,8129259.785594127,1032498.0,1032498.0,1032498.0,7096761.785594127,7096761.785594127,7096761.785594127,171000.0,171000.0,171000.0,51296.718429655906,51296.718429655906,51296.718429655906,918917.0318441372,918917.0318441372,918917.0318441372,0.1270100975068962,0.1270100975068962,0.1270100975068962,1.0,1.0,1.0,44252074.489022166,44252074.489022166,44252074.489022166
2080,2080.0,2080.0,2080.0,1023123140.1440939,1310308396.3540606,1702425361.7169456,818610753.0417658,1095174512.635535,1469261175.6806028,73838593.70423639,94288795.94688699,124560406.49961583,745693322.6898416,1000207511.1156056,1343612421.265359,166012539.85242915,221972528.26025426,284343850.5619087,66680057.33320167,87324985.45970735,118258623.63617751,10697.65458226581,13354.251978015061,17268.540104221916,5073624.443573194,6582547.730548571,8762679.328156773,679802703.5792853,930170565.8526185,1275954464.8478203,111173.64044502944,143493.338555803,180582.291782355,53101501.726844676,68562585.8213979,92427289.07453015,18552031.832479652,27352613.85627234,40380491.886280246,112717683.72856529,158304900.28920558,214713471.37749344,24515396.04448576,33339979.744609643,45197481.21080831,257326798.30506453,316127094.0957151,390325796.8890674,745693322.6898416,1000207511.1156056,1343612421.265359,257326798.30506453,316127094.0957151,390325796.8890674,0.0,0.0,0.0,1223788571.4938684,1652167636.047782,2183521907.2436523,1219466700.3401983,1645129676.379206,2174637116.603519,1955577.5651568193,3151588.5186855644,4592135.876622712,1217823171.8649485,1641556924.9288635,2170882475.6087856,4800218.840885651,7261376.652372306,10357026.769575104,1796155.14539085,2923691.4454831537,4277988.021058583,282.21518909699694,436.1962713297205,622.6485417259565,141260.60958414336,212342.58373437673,318094.6727941062,1108908155.9658258,1523866473.5020814,2053436968.482156,182193.96706011344,234993.09683126357,297145.5970766276,88590979.75490576,112125502.73951904,152071406.08531147,562823.1242152916,899804.1893655478,1451900.212415441,3263735.095776535,5181356.929285082,7802784.851012576,705214.454902747,1088095.9035763196,1752416.7562935785,10982844.626514979,10982844.626514979,10982844.626514979,1115987.8331305222,1115987.8331305222,1115987.8331305222,9866856.793384451,9866856.793384451,9866856.793384451,8404953.578596799,8404953.578596799,8404953.578596799,1126227.0,1126227.0,1126227.0,7278726.578596799,7278726.578596799,7278726.578596799,171000.0,171000.0,171000.0,51299.01559187165,51299.01559187165,51299.01559187165,918979.3100089077,918979.3100089077,918979.3100089077,0.1339956528697755,0.1339956528697755,0.1339956528697755,1.0,1.0,1.0,44936035.30906226,44936035.30906226,44936035.30906226
2081,2081.0,2081.0,2081.0,1029582915.544096,1319653107.053638,1713818766.2237353,825616263.5397025,1103986454.14095,1480613127.2633832,78761627.32720648,100575909.06163909,132867209.32759702,747525595.2407091,1002674497.4373863,1346942780.7008288,166013255.82278022,221973343.90586483,284344986.9984,71128641.05220725,93150902.8946197,126148289.73395932,8973.620065013354,11202.080099110695,14485.541366200294,5412113.101182523,7021704.741427666,9347284.593255952,681502131.1646851,932495883.9344879,1279144202.4052896,87642.89573995085,113121.88446902641,142360.67927440017,53234249.29666988,68733984.3007769,92658346.53262785,18552281.038914517,27352981.279498264,40381034.31087892,112717683.74479167,158304900.3119945,214713471.40840274,24515725.35582495,33340427.595150527,45198088.34124335,263943240.91142535,322536321.5905875,398432269.8432785,747525595.2407091,1002674497.4373863,1346942780.7008288,263943240.91142535,322536321.5905875,398432269.8432785,0.0,0.0,0.0,1226869826.484959,1656402259.3450284,2189145439.2733016,1222547938.0364313,1649423003.9792845,2180260617.0707145,2085965.5263025758,3361713.591441027,4898416.759491612,1220815981.6391103,1645609642.9427848,2176255582.8506565,4800236.86661065,7261401.584486781,10357070.856586726,1915986.2741594706,3118746.559169987,4563395.512019245,236.7333759056516,365.89885966007046,522.3024733613997,150684.86134794515,226509.09466180482,339316.4719209896,1111680297.206219,1527675962.2079954,2058570321.7488384,143631.23124849956,185255.02450712834,234252.4763956911,88812446.88650204,112405803.43761729,152451566.88945538,562830.6845270415,899816.2762892947,1451919.715555527,3263735.0962463683,5181356.930030968,7802784.852135831,705223.9279341488,1088110.519792127,1752440.2962236619,10993827.471141493,10993827.471141493,10993827.471141493,1178389.534672508,1178389.534672508,1178389.534672508,9815437.93646898,9815437.93646898,9815437.93646898,8680667.198020877,8680667.198020877,8680667.198020877,1227146.0,1227146.0,1227146.0,7453521.198020877,7453521.198020877,7453521.198020877,171000.0,171000.0,171000.0,51299.704683228505,51299.704683228505,51299.704683228505,919045.3980802596,919045.3980802596,919045.3980802596,0.14136541377761314,0.14136541377761314,0.14136541377761314,1.0,1.0,1.0,45614707.09288371,45614707.09288371,45614707.09288371
2082,2082.0,2082.0,2082.0,1034510308.4720948,1326888734.557411,1722394816.8836277,831105573.2856889,1110979501.026443,1489143810.5569623,83865669.48194848,107094102.50737214,141479162.3975653,747638672.3118364,1002833502.6438012,1347169238.2523363,166013470.6074599,221973588.5919168,284345327.91895086,75740404.16201381,99190521.97435535,134327358.25479972,7517.46639935441,9384.313146515644,12134.965566620202,5763017.929067741,7476970.558620795,9953333.881227039,681628039.4384856,932668163.5822003,1279380525.7139072,68963.2401503496,89011.79746553581,112018.81943629246,53244084.383208126,68746682.98053005,92675465.26481026,18552355.798979975,27353091.503716335,40381197.03419914,112717683.74859196,158304900.31733182,214713471.41564193,24515824.14676223,33340561.946961183,45198270.47583025,270817792.819474,328776551.52308166,406108378.50635743,747638672.3118364,1002833502.6438012,1347169238.2523363,270817792.819474,328776551.52308166,406108378.50635743,0.0,0.0,0.0,1227145934.136073,1656846158.3736725,2189764822.894989,1222824040.4992466,1649934051.265042,2180879991.223964,2221147.0174173987,3579564.542871709,5215943.951218444,1221001004.6793928,1645873636.4587264,2176615365.60954,4800242.274160497,7261409.063883346,10357084.082293274,2040212.9525741301,3320956.528566977,4859272.09234559,198.318536564187,306.5242748331781,437.5481985361035,160454.80597911988,241195.2502152375,361316.7121140557,1111885681.3728101,1527958202.034597,2058950644.8965669,113018.57395345604,145770.9336995391,184325.37684998233,88828855.08446375,112426570.53434202,152479732.4853464,562832.9525639868,899819.9022759632,1451925.566351596,3263735.096356407,5181356.930205661,7802784.852398907,705226.7697726758,1088114.9045474846,1752447.3580265192,11004821.298612634,11004821.298612634,11004821.298612634,1244229.2466278863,1244229.2466278863,1244229.2466278863,9760592.05198474,9760592.05198474,9760592.05198474,8956402.26981924,8956402.26981924,8956402.26981924,1335762.0,1335762.0,1335762.0,7620640.269819239,7620640.269819239,7620640.269819239,171000.0,171000.0,171000.0,51299.91140547856,51299.91140547856,51299.91140547856,919116.9059945382,919116.9059945382,919116.9059945382,0.14914051153538185,0.14914051153538185,0.14914051153538185,1.0,1.0,1.0,46288093.14838955,46288093.14838955,46288093.14838955
2083,2083.0,2083.0,2083.0,1037905123.9579347,1332016290.4698672,1728155385.106407,835078282.7665722,1116032360.856483,1494854595.8321855,89148117.43055709,113840062.85388967,150391908.62644047,746035076.0121182,1000688296.3507694,1344297535.8749506,166013535.0421316,221973661.9968254,284345430.19390774,80513043.77108704,105440826.80514054,142791744.96730888,6287.902714749766,7849.406299322489,10150.159492072873,6126163.702322837,7948117.844389372,10580524.56035599,680183931.046382,930692197.4479634,1276670009.058226,54149.228041138,69891.14938342196,87956.02679530003,53131280.588999495,68601035.12557495,92479121.49755372,18552378.22683177,27353124.570734292,40381245.850829884,112717683.74948204,158304900.3185819,214713471.41733742,24515853.783821613,33340602.25220275,45198325.11579741,277332041.8325739,335080642.09588677,414285307.1542817,746035076.0121182,1000688296.3507694,1344297535.8749506,277332041.8325739,335080642.09588677,414285307.1542817,0.0,0.0,0.0,1224620967.7141235,1653505810.3554678,2185388897.595364,1220299072.5208256,1646669399.8277502,2176504063.0838437,2361053.1721470794,3805030.274309532,5544557.427352867,1218382378.5141132,1642355252.0793266,2171970779.239522,4800243.896405641,7261411.307673534,10357088.049959851,2168773.1478375588,3530220.379791555,5165470.015578006,165.88137521362827,256.38888389654335,365.98241471958033,170565.56483966176,256393.71683861595,384084.40751698695,1109530022.053318,1524721044.6193013,2054588518.1453388,88741.02377654723,114457.84034301847,144730.3932219286,88640660.80889651,112188381.75012206,152156686.41246298,562833.6329699784,899820.9900638232,1451927.3215772812,3263735.096382179,5181356.930246576,7802784.852460521,705227.6223178537,1088116.219964248,1752449.476551522,11015826.119911246,11015826.119911246,11015826.119911246,1313696.9616691193,1313696.9616691193,1313696.9616691193,9702129.158242121,9702129.158242121,9702129.158242121,9232161.109910624,9232161.109910624,9232161.109910624,1452618.0,1452618.0,1452618.0,7779543.109910624,7779543.109910624,7779543.109910624,171000.0,171000.0,171000.0,51299.97342168947,51299.97342168947,51299.97342168947,919196.1336379498,919196.1336379498,919196.1336379498,0.15734323966982783,0.15734323966982783,0.15734323966982783,1.0,1.0,1.0,46956198.35207578,46956198.35207578,46956198.35207578
2084,2084.0,2084.0,2084.0,1039768075.7736837,1335037739.6760805,1731103833.877719,837534948.1619962,1119038061.305863,1497748722.847006,94605023.22215544,120808757.3031301,159598816.41111666,742719685.9838189,996245733.0943401,1338337424.0996304,166013554.37243116,221973684.01816472,284345460.87622213,85443034.76657255,111897200.85781997,151535198.0023225,5249.836395377223,6553.552232228894,8474.475375608348,6501282.198341831,8434798.605277069,11228393.38218781,677175217.3852515,926575389.9184743,1271022809.3499064,42412.755939811934,54742.724289624355,68892.16398561645,52896260.61507044,68297586.51097378,92070050.97483355,18552384.955172203,27353134.490817405,40381260.49578622,112717683.74969052,158304900.31887466,214713471.4177345,24515862.674919464,33340614.34374807,45198341.50775076,283092607.82598394,341349041.01674044,422896411.8272086,742719685.9838189,996245733.0943401,1338337424.0996304,283092607.82598394,341349041.01674044,422896411.8272086,0.0,0.0,0.0,1219302823.3298411,1646392639.6484365,2176032964.4871817,1214980927.6696048,1639640527.9981306,2167148129.1235175,2505579.4865694754,4037942.271822308,5884013.214462917,1212968087.1486862,1635065867.4872813,2162337320.108849,4800244.383076293,7261411.980806271,10357089.240253475,2301571.9042786807,3746383.5487550125,5481763.121284624,138.49611236333953,214.06178738943558,305.5625839051098,181009.670035712,272093.2688131664,407602.74171322957,1104622146.4296608,1517976620.3143904,2045500287.358946,69507.0182796395,89649.89203868952,113361.07765250545,88248569.26580895,111692129.63156287,151483639.19663534,562833.8370913175,899821.3163994483,1451927.8481438044,3263735.096388215,5181356.930256156,7802784.852474954,705227.8780808328,1088116.6145883908,1752450.1121075961,11026841.946031155,11026841.946031155,11026841.946031155,1386993.4619233194,1386993.4619233194,1386993.4619233194,9639848.48410783,9639848.48410783,9639848.48410783,9507947.019872425,9507947.019872425,9507947.019872425,1578292.0,1578292.0,1578292.0,7929655.019872425,7929655.019872425,7929655.019872425,171000.0,171000.0,171000.0,51299.99202651097,51299.99202651097,51299.99202651097,919286.3665393367,919286.3665393367,919286.3665393367,0.16599711785166835,0.16599711785166835,0.16599711785166835,1.0,1.0,1.0,47619029.80226493,47619029.80226493,47619029.80226493
2085,2085.0,2085.0,2085.0,1040130745.0614672,1335997788.4590397,1731299486.0248666,838507324.420011,1120039889.5170321,1497885532.6455631,100234685.7105297,127998024.15109135,169097051.01357353,737726397.3615034,989551564.7396457,1329350867.8398805,166013560.17150342,221973690.62454247,284345470.08088595,90528890.45837365,118557697.14559928,160555080.6805748,4360.369849704237,5443.2003989753775,7038.666376804013,6888260.29623797,8936866.077635009,11896744.975136181,672633694.5700264,920361247.4553322,1262498606.2498236,33024.86741295727,42625.64814355556,53643.16774522676,52541508.15476773,67839543.98460656,91452576.75787133,18552386.973672975,27353137.466840338,40381264.88927017,112717683.74973935,158304900.31894326,214713471.4178275,24515865.342247024,33340617.97120922,45198346.42533344,289084158.4576584,348660506.4327125,433685797.48914456,737726397.3615034,989551564.7396457,1329350867.8398805,289084158.4576584,348660506.4327125,433685797.48914456,0.0,0.0,0.0,1211246834.9122386,1635582085.9711456,2161796816.8736405,1206924939.1119208,1628922834.047624,2152911981.254335,2654680.9753229045,4278227.918245412,6234207.437769708,1204813499.9786055,1624080690.4088626,2147814865.574019,4800244.52907697,7261412.182745298,10357089.597340463,2438569.175050302,3969380.849203895,5808056.027987394,115.03106519321612,177.79383840010607,253.79188563490953,191783.9720386451,288289.17177558783,431864.62250432436,1097213920.9786701,1507796204.260838,2031781997.0478191,54121.92657823477,69806.25834277684,88269.07085634077,87656724.08240251,110943058.57583004,150467703.6073187,562833.8983276782,899821.4143000699,1451928.006113655,3263735.0963896285,5181356.930258403,7802784.852478334,705227.9548096748,1088116.7329755542,1752450.30277429,11037868.787977185,11037868.787977185,11037868.787977185,1465178.9416019227,1465178.9416019227,1465178.9416019227,9572689.846375257,9572689.846375257,9572689.846375257,9786828.780787507,9786828.780787507,9786828.780787507,1713938.0,1713938.0,1713938.0,8072890.780787507,8072890.780787507,8072890.780787507,171000.0,171000.0,171000.0,51299.997607953665,51299.997607953665,51299.997607953665,929605.8697169386,929605.8697169386,929605.8697169386,0.1751269593335101,0.1751269593335101,0.1751269593335101,1.0,1.0,1.0,48283867.388252094,48283867.388252094,48283867.388252094
2086,2086.0,2086.0,2086.0,1038950920.7619159,1334837859.1610298,1728667353.3234832,837952039.8641566,1118980576.2576303,1495190066.928253,106025043.36645156,135392463.56005222,178866272.86764187,731024409.6957021,980564625.7701226,1317282826.735832,166013561.91122153,221973692.6064508,284345472.84227884,95759729.09850241,125408064.80363484,169832093.97037217,3608.7704996965026,4504.9529514316255,5825.407580858979,7286270.0137810595,9453246.032849906,12584149.327411044,666531742.7648968,912011977.9783231,1251045558.7567089,25604.926030936247,33048.6282984511,41590.760229448584,52064865.73688504,67224121.9038845,90622943.6004242,18552387.579223085,27353138.359647036,40381266.207315095,112717683.74975078,158304900.31895933,214713471.4178493,24515866.142445132,33340619.059447356,45198347.90060795,296618104.8298112,356032835.74746084,442916778.7150567,731024409.6957021,980564625.7701226,1317282826.735832,296618104.8298112,356032835.74746084,442916778.7150567,0.0,0.0,0.0,1200402468.4012058,1621006180.880612,2142590790.2309072,1196080572.5588639,1614448381.8045168,2133705954.5349088,2808038.209403851,4525372.399994206,6594390.377117139,1193868322.574686,1609332220.2992756,2128314363.7913318,4800244.572877068,7261412.243326841,10357089.704466335,2579471.8394140652,4198735.153871421,6143650.596101526,95.20309719738592,147.14741665540845,210.04563867529134,202865.4180435357,304946.7728090157,456818.13892612327,1087260291.6559389,1494117882.992323,2013350217.723352,41961.952772102624,54122.36963779451,68437.00541881111,86861525.87858924,109936613.01413971,149102701.1058795,562833.9166985827,899821.4436702505,1451928.0535046004,3263735.0963899605,5181356.930258928,7802784.852479124,705227.9778283228,1088116.7684916956,1752450.3599742865,11048906.656765161,11048906.656765161,11048906.656765161,1547671.4089038563,1547671.4089038563,1547671.4089038563,9501235.2478613,9501235.2478613,9501235.2478613,10065730.117096819,10065730.117096819,10065730.117096819,1859734.0,1859734.0,1859734.0,8205996.117096819,8205996.117096819,8205996.117096819,171000.0,171000.0,171000.0,51299.99928238613,51299.99928238613,51299.99928238613,929671.1210310366,929671.1210310366,929671.1210310366,0.18475894209685315,0.18475894209685315,0.18475894209685315,1.0,1.0,1.0,48943351.5648375,48943351.5648375,48943351.5648375
2087,2087.0,2087.0,2087.0,1036232996.1052386,1331564010.9735515,1723217137.9473212,835872729.4323245,1115530131.7792816,1489672119.6721919,111967152.0801631,142980659.33121544,188891410.59964767,722626941.0887771,969302805.5356443,1302157612.2968395,166013562.4331362,221973693.2010222,284345473.6706953,101127497.34299354,132437757.07817745,179351955.07996103,2973.3796507850066,3711.772592537308,4799.736741339329,7694698.579410465,9983143.457792465,13289548.118526338,658881909.2561464,901544749.8751582,1236687217.477041,19747.63184504275,25488.53856609286,32076.601985659578,51467313.46894587,66452585.74537624,89582857.45577885,18552387.7608881,27353138.627489027,40381266.60272854,112717683.74975346,158304900.31896305,214713471.4178544,24515866.38250455,33340619.385918774,45198348.34319028,302118204.3872415,363561178.2389457,453489691.77362585,722626941.0887771,969302805.5356443,1302157612.2968395,302118204.3872415,363561178.2389457,453489691.77362585,0.0,0.0,0.0,1186791152.5921614,1602694180.2487473,2118453577.626247,1182469256.7372122,1596246325.9745183,2109568741.9072409,2965414.3413844104,4778993.959290503,6964006.702220399,1180154149.6467652,1590849883.4895256,2103874961.999913,4800244.586017073,7261412.261501266,10357089.736604046,2724062.965114968,4434093.351290675,6488030.147771731,78.44082961834808,121.23939008744665,173.06321580321477,214236.94717306556,322040.4260466988,482424.8728080963,1074781725.8529942,1476969782.8884554,1990242850.1784852,32362.881808030514,41741.52383401377,52781.593118254386,85864609.79994783,108674862.47456978,147391438.5117929,562833.9222098537,899821.4524813043,1451928.067721883,3263735.0963900383,5181356.930259051,7802784.85247931,705227.9847339167,1088116.7791465377,1752450.3771342845,11059955.563421926,11059955.563421926,11059955.563421926,1634708.169288979,1634708.169288979,1634708.169288979,9425247.39413294,9425247.39413294,9425247.39413294,10344651.180647172,10344651.180647172,10344651.180647172,2016386.0,2016386.0,2016386.0,8328265.180647172,8328265.180647172,8328265.180647172,171000.0,171000.0,171000.0,51299.99978471584,51299.99978471584,51299.99978471584,929736.8785011768,929736.8785011768,929736.8785011768,0.19492068391218006,0.19492068391218006,0.19492068391218006,1.0,1.0,1.0,49597482.05178535,49597482.05178535,49597482.05178535
