Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95,__uncertainty_injected,__mean_source
2078,3946057323.7535405,5308581449.053713,6256082375.784592,2761427175.7430286,4005623813.341149,4761713310.9245,40779694.9931423,503654515.7727226,2655724976.2226605,32.34639930697684,3540589606.7027993,4549693725.96807,1017076378.0908656,1277355842.4606156,1745924430.4523046,35860238.2949818,436903405.1264364,2278210247.2952724,2171.9653360964903,165139.2072128633,5764164.543448727,4691411.317437085,63789413.97669758,353242998.7105923,28.398312501811255,3063073793.3150034,3976118288.919394,0.01023109908074758,1100373.8171208084,41114285.91884754,3.936453427346225,477374487.792228,608149319.510853,109568528.38513803,124772802.51487684,143012352.4470609,687135458.1323994,945297099.2231027,1416318248.4872289,171847274.38841677,193355107.90935802,219331446.48879722,1223116135.437116,1830837671.8619213,3839203619.981535,32.34639930697684,3540589606.7027993,4549693725.96807,1223116135.437116,1830837671.8619213,3839203619.981535,0.0,0.0,0.0,134727981.60749146,5742506750.56492,8105355777.323861,89668801.21148553,5695176242.987856,8074214456.94268,1212303.441479251,14456044.058853395,78224950.21454379,49.58750145784196,5688673127.018635,8072765548.119847,22395836.734212745,38956113.89159548,61323092.240595154,1054423.1556084738,12594795.93842206,67291589.54092921,62.469852982994716,4662.068365956761,203502.22681048157,147643.10252803433,1975742.8079558918,10028252.628028749,43.16001704045683,4966990254.033304,7093443610.855045,0.0141348229067946,1882017.3886374438,68026104.14890748,6.37504435048827,757113721.2352085,1039935187.6238978,2261588.9770944966,3711135.9470717283,6013952.966506621,16498017.335786363,28740862.06492331,48706360.18664339,3559656.662794794,5863768.905490474,9204750.990692085,33473673.248586964,35976730.2457433,39304980.99227343,370730.0693116136,4522844.713834568,26813333.575188037,9212577.256269952,31790311.543365408,37011026.88040655,33473673.248586964,35976730.2457433,39304980.99227343,501467.35000000003,6374062.5,34908242.22908689,0.26716148331761363,30074389.61718713,36584940.71021332,352761.0,380841.0,410360.89999999997,176003.61583366944,190013.61561428418,204742.02702894833,2805457.944187467,3031798.7737070993,3331817.431256525,0.01439915807922174,0.1741694189210221,1.0,1.0,1.0,1.0,125106987.0889048,132232863.59218532,141649584.31739312,1,region_baseline
2079,3943657847.204957,5351056400.458826,6322256731.417,2807584628.64505,4053492964.6777215,4826880507.584684,44317806.5468477,545934073.5423796,2696732155.6928387,26.827708057134167,3546302987.2688713,4609933750.171,1017430391.4616644,1277723120.894384,1746279083.8313954,38916754.32946683,474266753.9654006,2313730118.871406,1714.713605354746,140592.94871254364,5449389.593204297,5095317.711892857,68982588.56496282,363221145.9943778,23.2425398117046,3047296261.301111,4033309133.015908,5.048338513583201e-05,858933.3264088149,35071007.55241049,3.585058691903699,474604086.9525223,613468919.9866759,109686090.9714049,124906678.67051752,143165798.8998843,687135458.2802658,945297117.7719619,1416319247.8036757,172031659.54278335,193562570.0966189,219566780.2336134,1226517365.0694647,1882351230.2548616,3905729331.956627,26.827708057134167,3546302987.2688713,4609933750.171,1226517365.0694647,1882351230.2548616,3905729331.956627,0.0,0.0,0.0,133725273.38675687,5773770106.948942,8218019101.052402,87526527.74025685,5725488955.489397,8186870521.240224,1285500.7833219396,15527850.549845614,79313614.99738191,46.188415222114074,5699906819.99423,8185311955.715738,22401602.91237352,38966351.76508281,61339811.07332529,1124928.0625285238,13588661.869141024,68360399.181883,51.80082416937791,4035.4549788433096,172681.51440886135,156890.1386969682,2143770.715902936,10187794.250395112,40.01585000418889,4953466207.88172,7190566733.353764,8.650234766219682e-05,1471855.6452494324,57983790.00242204,6.172375468888991,761587666.1856508,1056547176.8018994,2264015.570324674,3715117.8453992493,6020405.694081317,16498017.383909876,28740864.855949506,48706379.49946829,3563476.029995102,5870060.491659977,9214627.315110754,33505871.390608214,36034037.19705936,39416215.1253695,391194.9600826255,4919645.6529455725,28433017.598389458,7678212.724142263,31627012.019656736,37075303.26037072,33505871.390608214,36034037.19705936,39416215.1253695,537204.5,6812407.0,35478057.3,0.2119102641940118,29587179.66670643,36554818.786535725,352761.0,380841.0,410360.89999999997,176192.4605738031,190217.49251586132,204961.7069185096,2805633.739317554,3032731.230545277,3333955.326674646,0.015517301654886163,0.1860921788213567,1.0,1.0,1.0,1.0,126886435.7972377,134210149.05919802,143766296.5376849,1,region_baseline
2080,3975427406.8699517,5392320291.775901,6381234656.847127,2809744162.589218,4087749385.443756,4878807278.496771,47963010.6226651,590632008.2684377,2771867796.662562,30.181739363902118,3536993264.6794033,4664990451.662279,1017606831.1968935,1277906170.3479228,1746455762.729375,41735998.23310858,512582894.83849466,2394561770.290494,1353.3241343808281,120100.85577599899,4922873.424117701,5523604.441071376,74190980.64898929,368085525.3941355,25.651793348928287,3052181093.760701,4085759771.6670837,0.001447282814694497,654122.5204088651,29881833.306421548,4.525849533019592,473387374.2541668,616323603.1596434,109744683.99577114,124973402.35445987,143242276.39187136,687135458.332974,945297124.99666,1416319666.0241067,172123556.83924165,193665968.95317054,219684070.2344723,1233686850.770735,1912081788.9923613,3948666222.680605,30.181739363902118,3536993264.6794033,4664990451.662279,1233686850.770735,1912081788.9923613,3948666222.680605,0.0,0.0,0.0,131483696.51431562,5724023366.628389,8320829804.728554,86802686.13580953,5684948175.812393,8285084497.3349905,1379173.8008712975,16701096.772007449,80289099.08087826,50.446024643472064,5661161447.138033,8283411044.344202,22404476.731880873,38971453.979682535,61348143.51003831,1207432.8129804677,14575683.148896426,69314346.26212694,42.959496075501335,3490.8488729332744,164821.89800761206,169359.40846523465,2319757.2869348545,10385531.492477737,42.86923547889555,4886346013.868986,7274018397.892377,0.0021418654339439135,1054951.639457881,49366819.42812591,7.569918308995172,757998890.2389119,1067946689.0604732,2265224.9809099426,3717102.4178141383,6023621.724248895,16498017.401977502,28740865.991444588,48706387.487539254,3565379.59712932,5873196.209182344,9219549.661034646,33538100.505747683,36095336.80753304,39527765.64912637,415289.1945736125,5222674.233673209,29917517.538235646,6134261.069227065,31362610.379947938,37056439.478387296,33538100.505747683,36095336.80753304,39527765.64912637,575550.75,7319436.5,35741084.5,0.25977345220744613,29141643.895224657,36632071.09696844,352761.0,380841.0,410360.89999999997,176286.58052141106,190319.10447117087,205071.19506036298,2805820.217532913,3033676.3592733406,3336111.00145188,0.01644312367419236,0.19884472002558454,1.0,1.0,1.0,1.0,128639991.74835403,136095325.73021513,145855851.86564335,1,region_baseline
2081,4008976886.2118053,5425789410.848902,6432977222.85169,2804079460.1502247,4122400178.1751547,4921279102.283135,51815052.95032093,641452294.1283765,2810505564.4593368,19.632277291771,3520705595.0232453,4715993897.019325,1017694910.030216,1277997548.1458898,1746543927.494266,44677750.57427402,558229766.3386967,2443797428.609054,1081.114390929836,102093.0760231925,4205187.269682265,6090883.628414666,79870821.45275342,372331085.1400089,17.01185837429368,3032689058.2482777,4134388438.8799706,0.00039824111804783504,497261.0615299103,25429439.92072178,2.62039448626125,470852119.23700637,622472016.7238948,109773933.67504196,125006710.8647508,143280454.01004776,687135458.3517927,945297127.8152038,1416319841.3339033,172169432.03473347,193717585.73560864,219742621.48598906,1247516086.1982884,1977317220.0267196,4027347862.92317,19.632277291771,3520705595.0232453,4715993897.019325,1247516086.1982884,1977317220.0267196,4027347862.92317,0.0,0.0,0.0,122096982.45614652,5695629677.816818,8401022843.220007,84860711.34692065,5664217802.906759,8368781175.517613,1498347.5447839298,18061262.229347676,84732736.07445146,33.777996235417554,5648881331.737097,8366987539.852385,22405911.330806453,38974000.87506395,61352302.98689447,1312251.249085811,15607303.390260885,73997002.14024268,35.36578506896663,2974.4767049370676,154218.11214272393,184018.233595079,2470118.4195699263,10771556.35453651,29.269489201124028,4874915624.970491,7343811111.238873,0.0006333448822223069,810468.1403641836,41971719.87331847,4.508465155473741,751626021.0851948,1079508779.3915436,2265828.7195308525,3718093.117769519,6025227.168786782,16498017.408772152,28740866.454205412,48706390.79684597,3566329.859191205,5874761.561590848,9222006.89960683,33570360.62380185,36168433.143414766,39639633.469291754,443923.3353957356,5610148.529380184,31249385.64740721,4702240.785285131,31138158.093403753,37025602.84709524,33570360.62380185,36168433.143414766,39639633.469291754,625032.15,7864203.0,35793446.25,0.15151414237916477,28772971.778486803,36699990.43367277,352761.0,380841.0,410360.89999999997,176333.56526593133,190369.82923124311,205125.8516183374,2806021.8950973283,3034638.6810824256,3338288.9965378703,0.01742421751847076,0.21248571228446272,1.0,1.0,1.0,1.0,130369313.68026645,138007035.54807508,147918238.53494155,1,region_baseline
2082,4015299370.936985,5443493470.784708,6469771498.901686,2831416614.854444,4130389939.16991,4955521396.986864,55879702.102375016,697168346.6273258,2890986898.39628,5.539233888632236,3496151656.087304,4754368132.654754,1017738914.2751344,1278043200.317593,1746587960.6337996,47742550.833513334,606878258.0751983,2516703693.866073,894.9548262987116,86309.8903930971,3776674.369099302,6696076.922387852,85839265.67519212,379114327.5223426,4.829040999030674,3002470580.352038,4164622078.4137387,0.00047367755794013386,350887.96425684076,21288299.567924522,0.7093153298722268,467524605.39819443,626068769.9939991,109788546.83555026,125023351.82011543,143299527.57516524,687135458.3585172,945297128.9156829,1416319914.8792667,172192351.31493714,193743373.51672268,219771873.73277298,1262160586.7829604,2033045608.533444,4138621135.4818726,5.539233888632236,3496151656.087304,4754368132.654754,1262160586.7829604,2033045608.533444,4138621135.4818726,0.0,0.0,0.0,119178516.60683303,5656779937.356388,8470511182.449654,81572117.58747272,5624425372.570126,8443562710.720427,1625155.5208793958,19540004.27952684,88862805.15040214,8.828132799606333,5598191538.049192,8439960899.109569,22406628.05205924,38975273.25101471,61354381.03217636,1423692.3686362712,16816097.36918503,77266095.73620196,25.551856536254892,2396.1161945015306,139414.33277824795,199600.96638846956,2625796.384461782,11563176.306729047,7.6963764242079105,4854264934.489647,7399739551.608011,0.0006878710367928378,558038.2580058415,33685738.341558024,1.130356488872963,746634777.241947,1089041701.4582155,2266130.3477740465,3718588.0721698576,6026029.250016533,16498017.411329592,28740866.642971426,48706392.16892955,3566804.6107912725,5875543.612764324,9223234.537740229,33602651.77459585,36234795.5256528,39751819.49422742,474468.4955297701,6033507.162132191,32402226.150415592,3428169.3409920344,30833242.58936183,36981812.17635368,33602651.77459585,36234795.5256528,39751819.49422742,674973.55,8449515.0,35909507.28872771,0.045104973763227474,28452940.794982955,36739242.97116799,352761.0,380841.0,410360.89999999997,176357.0388776165,190395.17135735054,205153.15807346528,2806245.223756417,3035624.652657507,3340495.788449097,0.018463885161366878,0.22707803476402505,1.0,1.0,1.0,1.0,132074412.51966256,139892745.89098912,149953448.11333698,1,region_baseline
2083,4041336248.742895,5460172001.099601,6483529549.363026,2796362248.636477,4128287743.0613747,4980843151.201024,59627585.490421325,750393280.5157349,2928670476.783045,5.104112026756163,3473861169.2465525,4782249978.867268,1017760907.61529,1278066017.1993792,1746609962.5243034,50930418.974406414,654809732.1313169,2550464612.805215,689.7718557631945,72736.6573818156,3387084.05597865,7158468.461928088,92101848.2151687,391056468.30616426,4.43488094710804,2970813756.782398,4188291866.417176,3.7727776128420624e-06,269043.85766344465,16711255.173969036,0.6649399935564225,465509454.46475625,631491747.4092883,109795850.49964888,125031668.97698194,143309060.55146435,687135458.3609208,945297129.3455327,1416319945.745122,172203806.3813407,193756262.26115263,219786494.01868013,1269422647.7334747,2077380092.7507515,4187769596.24633,5.104112026756163,3473861169.2465525,4782249978.867268,1269422647.7334747,2077380092.7507515,4187769596.24633,0.0,0.0,0.0,114593925.05911069,5579757412.090942,8525815785.007669,79723794.46143748,5547600773.325647,8493632331.907705,1759807.425390293,21104502.869529665,91099750.757892,9.060707865873635,5528687630.371235,8491247382.071122,22406986.267555885,38975909.16262682,61355419.62731139,1541991.160401922,18098917.26378733,79616873.7812829,18.81785980894691,1966.6823839398344,125598.94427416279,216202.42863393467,2786737.2472433527,11962242.242416643,7.872796606529058,4812347565.340178,7441083000.786923,5.882261536220641e-06,411220.32903436455,26419561.97234228,1.180244891642936,745644586.3696302,1093447319.9504607,2266281.101703676,3718835.45059851,6026430.130570645,16498017.412292631,28740866.7200102,48706392.73804228,3567041.891851397,5875934.482287433,9223848.111823393,33634973.98798351,36306557.69563496,39864324.634916745,507052.8339909334,6427246.365239637,33372673.722131968,2327955.891774086,30525039.34623634,36969629.69182277,33634973.98798351,36306557.69563496,39864324.634916745,716912.1,9070184.0,36169325.50072729,0.03696957640349865,28110976.878944047,36775395.88986338,352761.0,380841.0,410360.89999999997,176368.7709991402,190407.83736321065,205166.80585184039,2806499.4202296846,3036643.4956695344,3342740.6187612903,0.019565625986017583,0.24350340007880858,1.0,1.0,1.0,1.0,133755299.82925572,141728733.92502332,151961476.89286837,1,region_baseline
2084,4062968666.0160637,5472104909.7887745,6500210819.946913,2789814174.3157377,4139260127.282267,4997089517.35964,63494549.03809908,803343336.559927,2948096927.853986,0.0,3404895651.2095227,4804477642.749889,1017771902.0910522,1278077423.327572,1746620958.8014002,54240691.4513008,701045898.8306744,2570240540.557282,527.7702059904526,59856.42416471291,3032867.0619852394,7640059.171928598,98663072.4843907,393729368.22018063,0.0,2930395252.394706,4206573707.105834,0.0,202016.40189158008,13448892.813618043,0.0,460876457.5035957,635063439.574386,109799501.60311188,125035826.7257266,143313826.0886397,687135458.3617803,945297129.513468,1416319958.7016416,172209532.7718278,193762705.34763446,219793802.7031684,1276691270.8407016,2143650906.902876,4209391184.599023,0.0,3404895651.2095227,4804477642.749889,1276691270.8407016,2143650906.902876,4209391184.599023,0.0,0.0,0.0,111713768.60179989,5498311333.517168,8565391960.582076,80233528.54163207,5467228990.211901,8533863029.37688,1867264.0145799804,22450999.30167219,96439447.85213965,0.0,5447966674.852085,8531826214.954103,22407165.338748824,38976227.04579337,61355938.81618576,1657080.8981540385,19283199.75311584,83822424.10952617,14.724312342538102,1733.248372564597,112970.60625879091,233805.4365409255,2952854.751594294,12417918.536065014,0.0,4754387516.235849,7468740781.868845,0.0,317411.7493699144,21731638.257929556,0.0,729909776.6074017,1094347769.4716396,2266356.4636298404,3718959.1151352865,6026630.53085735,16498017.412655365,28740866.75146038,48706392.97414628,3567160.5087111844,5876129.8780573,9224154.837657109,33667327.293847375,36388096.26395558,39995909.62800572,542694.65553217,6860466.340759192,34126388.02516417,1419104.8299317986,30102951.849935412,37016618.89857677,33667327.293847375,36388096.26395558,39995909.62800572,761458.7,9694444.0,36233868.04863616,0.0,27745756.625577006,36808165.02061928,352761.0,380841.0,410360.89999999997,176374.6358895493,190414.16910262714,205173.62837957643,2806797.6511994116,3037708.38176422,3345036.679098465,0.020733148596984254,0.25926622321234283,1.0,1.0,1.0,1.0,135406674.62843204,143498240.34085333,153941853.5863278,1,region_baseline
2085,4045872624.8653097,5477719970.507989,6518389510.644053,2804202695.0415597,4114086419.397169,5004534103.916813,67509027.72698332,858763432.6994199,2962987663.012588,0.0,3335052642.002802,4818486905.197421,1017777398.7804874,1278083125.8085623,1746626455.3532104,57676624.10409499,749438822.7368262,2585963913.882444,401.2271637255574,50350.89051153419,2698492.7608210463,8141394.520679508,106008066.65638132,395944241.6229205,0.0,2866933788.9685583,4208144948.912743,0.0,126469.11742956392,11056147.446432145,0.0,452335341.15466684,633550363.0729321,109801326.97275333,125037905.39274117,143316208.61955762,687135458.3620875,945297129.5790849,1416319964.14093,172212395.68148127,193765926.56954187,219797456.68090943,1284117750.5733707,2219805341.2873816,4242954606.458905,0.0,3335052642.002802,4818486905.197421,1284117750.5733707,2219805341.2873816,4242954606.458905,0.0,0.0,0.0,109927664.05609538,5411502515.068947,8581959192.507596,79426536.75681376,5382960782.502341,8558820204.9548435,1975092.965402351,23831050.608622637,97123382.35504596,0.0,5362598709.33354,8544449642.062036,22407254.865093917,38976385.96774976,61356198.38271078,1753060.2090662133,20517486.242865086,84609395.82092634,11.406639557615726,1507.206986653084,100981.01746774909,249911.83626258656,3123203.649949969,12515249.753081465,0.0,4666333748.930279,7479025785.297891,0.0,209423.43162745857,18246234.304186925,0.0,720897422.4333646,1087006065.7374425,2266394.140834427,3719020.9412362017,6026730.721006217,16498017.412792014,28740866.764301978,48706393.07210708,3567219.8112253463,5876227.566197336,9224308.18527675,33699711.72209878,36471909.36538029,40132867.80682394,582052.9529600566,7377916.389514206,34659572.56253813,699816.7809956787,29552175.178658072,37051828.48548972,33699711.72209878,36471909.36538029,40132867.80682394,808168.7,10361953.5,36316305.099999994,0.0,27328454.53808032,36837245.34498256,352761.0,380841.0,410360.89999999997,176377.5680422565,190417.33465655503,205177.0393031872,2844453.2391262585,3105434.208989635,3475056.5091581508,0.02197038333959265,0.2761302553597668,1.0,1.0,1.0,1.0,137046419.6582555,145271641.2632548,155946630.21543133,1,region_baseline
2086,4038028439.343958,5462550245.774846,6526716242.089518,2814656474.26883,4103050270.265539,5002391909.264541,71660677.21413715,916562687.5761356,2986411900.1509223,0.0,3246425816.910327,4815857874.576281,1017780146.9881018,1278085976.9013112,1746629203.0561383,61260461.46170859,799909261.7485514,2601659889.698381,301.70557239579654,41718.26934640089,2301138.1805436104,8661376.058997534,114304395.84615506,397528785.24423873,0.0,2789339533.364626,4205376075.8244963,0.0,89587.31933441001,9044702.06125903,0.0,440787984.83867735,630484411.1909245,109802239.61205858,125038944.67441705,143317399.82560834,687135458.3621974,945297129.6047246,1416319966.4245179,172213827.0649216,193767537.10017467,219799283.57866827,1291677311.9671657,2288664099.2505245,4432618005.963165,0.0,3246425816.910327,4815857874.576281,1291677311.9671657,2288664099.2505245,4432618005.963165,0.0,0.0,0.0,108282456.66632903,5309757900.891886,8559764509.962253,78874616.24404114,5271235445.03314,8546359144.343811,2086965.03845601,25446630.074560426,97539092.62597382,0.0,5237824228.323816,8540735347.175405,22407299.62590892,38976465.42321813,61356328.15869968,1852308.467334376,21833801.879643578,85607283.49563237,8.384808369357687,1277.9585351015476,89988.58681012936,266124.6902376323,3326098.799883565,12570173.168498328,0.0,4569163938.477413,7411794602.404114,0.0,148995.78488759627,15268490.150439436,0.0,706358066.0345865,1089702505.5467653,2266412.9784972416,3719051.85274503,6026780.813582417,16498017.412843496,28740866.769546103,48706393.11275361,3567249.4610037236,5876276.407831508,9224384.855262859,33732127.30267778,36549489.06305307,40270295.141785026,630373.7207453557,7932714.141580564,35328048.52767081,219310.38651056134,29115359.990730263,37081805.120613985,33732127.30267778,36549489.06305307,40270295.141785026,858068.4,11002118.5,36912380.43034679,0.0,26569270.14811908,36862304.14518798,352761.0,380841.0,410360.89999999997,176379.03404549707,190418.91735458613,205178.74467994145,2844818.9499615785,3106376.8285018504,3478613.550478698,0.023281495569088043,0.2968456484312555,1.0,1.0,1.0,1.0,138661615.27864483,147018866.19864756,157923357.17410982,1,region_baseline
2087,4036576659.5055943,5435264261.046664,6525136056.506333,2778115538.6665397,4088326283.5399117,4990437083.333847,75945069.90943989,976731252.995821,3043244451.875004,0.0,3139903164.8565617,4803652345.4754,1017781521.057631,1278087402.4099755,1746630576.690329,65035373.30409993,852448969.0781727,2643153566.057622,219.32939808002655,34939.799427650665,2054423.2362746252,9199598.020302497,122559299.3209704,400871947.8996712,0.0,2706971506.586586,4196289593.067006,0.0,61961.54213927709,7357551.853038787,0.0,428527893.56940436,626575985.0825099,109802695.92033324,125039464.30229816,143317995.4137828,687135458.3622365,945297129.6147437,1416319967.3832657,172214542.7387965,193768342.34541234,219800197.00477153,1302794658.3204877,2346236088.019331,4442636174.9478855,0.0,3139903164.8565617,4803652345.4754,1302794658.3204877,2346236088.019331,4442636174.9478855,0.0,0.0,0.0,107937149.51278453,5166573196.23721,8521457429.272362,77669066.19807047,5126014732.165089,8508883960.12887,2203691.5508922534,27055407.015949786,100177602.57515255,0.0,5105615487.278261,8503754046.104376,22407322.005709495,38976505.14932729,61356393.04475815,1956098.0054229558,23278758.83740718,87908490.3830131,5.819433815662299,1064.050934449067,79901.37259836902,283183.66456126334,3536778.6255689533,12650365.506278992,0.0,4408693533.342122,7362304309.090104,0.0,95566.70575485841,12726809.955649244,0.0,691053103.6286125,1090462180.9790375,2266422.397093798,3719067.3081140667,6026805.859246006,16498017.412862893,28740866.771687865,48706393.129619375,3567264.285523264,5876300.82803968,9224423.18930006,33764954.67617269,36621966.36236073,40428765.30369482,677883.338237095,8527556.18896076,35604501.63699579,1.4777469914406541e-08,28692803.48031064,37121226.08656543,33764954.67617269,36621966.36236073,40428765.30369482,910639.3,11665998.5,37519247.93975189,0.0,25522000.168753978,36882978.35415973,352761.0,380841.0,410360.89999999997,176379.76702884055,190419.70868387,205179.59734705745,2845186.926041552,3107323.2310017776,3482186.890518879,0.0246708997145593,0.31911549979157505,1.0,1.0,1.0,1.0,140255160.06328836,148746850.29484946,159872010.7785712,1,region_baseline
2088,4043203077.174948,5396846997.431705,6522003885.33675,2786311438.342009,4074882663.5166616,4994536973.507838,80486813.70171915,1036339883.021657,3075972812.802572,0.0,3044508690.819811,4794675935.782449,1017782208.0838253,1278088115.1545777,1746631263.422023,69042914.90267844,908502973.0677981,2669694360.8546166,163.03872356734004,28895.605288651248,1776035.791394805,9764366.4633109,130835978.13184011,407104114.54230905,0.0,2614870480.6722155,4186212079.0920067,0.0,38515.7164599821,5971904.598493556,0.0,413612718.19786656,627777254.2510065,109802924.07162617,125039724.11299959,143318293.20415747,687135458.3622509,945297129.6186589,1416319967.785795,172214900.57127282,193768744.9630117,219800653.71212935,1318776033.2575846,2403512869.761894,4458906333.057337,0.0,3044508690.819811,4794675935.782449,1318776033.2575846,2403512869.761894,4458906333.057337,0.0,0.0,0.0,103941005.57255417,4989768441.562328,8478339841.624946,72082472.52142926,4956547848.856777,8464436114.775325,2327091.619275314,28790871.37713155,102945427.78106298,0.0,4930607366.074049,8450144165.168025,22407333.19545119,38976525.011874065,61356425.48725666,2065788.1299482838,24821353.08862248,88370859.20361033,4.040418372289043,872.9129716127256,70956.46195881163,301342.3614752981,3761193.304244256,12982249.42966948,0.0,4276510291.07693,7345461023.054589,0.0,63252.739801856675,10604815.39064859,0.0,669938741.8089255,1091814742.9709423,2266427.1063333657,3719075.0357022444,6026818.38192168,16498017.412870204,28740866.772562653,48706393.13661772,3567271.6976906266,5876313.037991542,9224442.356079707,33798166.880121246,36696554.10710187,40593940.765686505,720193.9320170386,9151908.635888088,36023842.365598224,1.0659277904778722e-08,28350617.104018636,37157565.92622336,33798166.880121246,36696554.10710187,40593940.765686505,966434.55,12475308.5,37744589.6,0.0,24642277.798658904,36898876.405512765,352761.0,380841.0,410360.89999999997,176380.13351594325,190420.1043435792,205180.02367530036,2845557.9270666162,3108181.888250485,3485777.347729174,0.02614327418528341,0.3430564827701704,1.0,1.0,1.0,1.0,141848924.87755,150478726.86593348,161821914.50241828,1,region_baseline
