Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95,__uncertainty_injected,__mean_source
2078,11495827572.153255,16519330560.56696,19660630845.912453,11342750353.480627,16360749493.286453,19510111287.764843,164191113.40191972,2071746632.6747127,10737310694.712984,435.2388620123942,14510790513.702606,18622004477.44929,128483609.20678124,146843288.04764178,166359522.92311296,122623438.9119633,1513467228.5567293,7859223150.624659,462.5977714737377,35183.713452124444,1249040.2782380544,39460071.4649492,530308304.14321876,2958970233.8009725,319.89988956920234,10590462107.064949,13828583771.190243,0.00314889374461149,237056.41904924618,8794515.345652655,115.32292525997337,3922854628.605851,5077948915.216425,68159402.65739131,79189778.41622175,90716599.3499053,19200760.95573771,26005597.388990633,39066832.20174894,35585713.9734204,40601023.3726499,46764584.564927556,314769081.7831652,2215877868.0082707,10884653247.65035,435.2388620123942,14510790513.702606,18622004477.44929,314769081.7831652,2215877868.0082707,10884653247.65035,0.0,0.0,0.0,376665699.58977026,23173582572.83611,33172253535.739914,371699574.533592,23168612942.14267,33166422577.46885,4910656.760533507,59337938.70842944,309466889.04437196,701.3010487567233,23093590075.73211,33104678904.916267,2664128.803418168,4456778.9988952605,7018730.420920897,3629592.3190094796,43651078.01504843,227007460.0687219,13.549063325815167,984.3923918250402,43543.80604128527,1222209.4853956718,16493501.682840947,82296069.56860414,514.039484066228,17011535182.501217,24736221444.40176,0.005214362680515847,391025.5743227957,14646125.599682648,186.80522673209688,6234541181.043346,8934068731.823101,1424636.6385861726,2378774.471195316,3804420.7443867233,440846.03062317957,789962.3023415939,1346541.6381643994,754008.6512726425,1231459.4678423074,1944175.3210685223,20592772.372845348,22514938.620678343,25118333.486560866,230232.77664604323,2856056.9932889747,16539256.029522115,5637918.7020182535,19794616.95091664,23274182.462430272,11752247.488262806,12738320.716094077,13894541.08956579,175489.0,2243003.5,12415826.295160575,0.3232988463714719,10645261.134384666,12947431.639521003,248061.0,276141.0,305660.89999999997,7441.829880832582,8284.229867343072,9169.826853161841,1731481.7822449047,1902159.2116335016,2131040.0755454157,0.014401101096807596,0.174169317326485,1.0,1.0,1.0,1.0,83054576.5227561,89520651.45522581,97380830.79067254,1,region_baseline
2079,11677138577.172022,16716474718.746185,19953413890.166046,11524061356.57779,16565896343.213589,19785573308.089584,176891953.5539015,2246742290.671953,11092341172.63729,385.2111667126255,14515832513.210041,18838796201.20783,128483610.86720756,146843289.99135035,166359524.88631955,133855615.89462058,1651886068.1221228,8027411982.575713,365.22706102102484,29772.223210218053,1155531.6382274856,42857168.407836616,569202113.2411172,3011865235.084398,276.99486990407263,10603769005.63913,14020449690.133698,0.0021304948929728525,185040.64518880472,7496540.091192846,108.20816830538818,3926858058.3917513,5138844389.896155,68159403.71609713,79189779.64626011,90716600.75898737,19200760.955737848,26005597.38899507,39066832.202163234,35585714.52616589,40601024.00329716,46764585.29131213,329945523.3120009,2390091238.794898,11219227756.843775,385.2111667126255,14515832513.210041,18838796201.20783,329945523.3120009,2390091238.794898,11219227756.843775,0.0,0.0,0.0,360336509.1908815,23268406960.339287,33699199317.309174,356228624.08440506,23264236669.744064,33695531618.213943,5238572.601169442,63555440.48993045,314343323.68834186,556.4861622939393,23210366409.18892,33688949850.055744,2664128.8382386523,4456779.054891978,7018730.506711587,3877646.170359806,46905676.89732961,230607865.28004342,11.243284145078512,852.1411057799909,36624.06343594987,1301649.5125110443,17896095.27541788,83602632.99660605,397.02271797728923,17103247935.683258,25022104005.662735,0.003577974674079992,305816.7072698793,12483761.61822029,159.45609000145348,6302579760.024771,8961987578.949205,1424636.6607147567,2378774.508144325,3804420.8034800007,440846.0306232024,789962.302341762,1346541.6381648772,754008.6629845023,1231459.486970311,1944175.3512669932,20623248.22344293,22566143.389522202,25195243.966438066,243934.0372612273,3093985.1660439842,17538339.123921834,4696360.3033539625,19662929.48495126,23238164.287261542,12165189.385396989,13195103.053026568,14411011.275362417,194241.45,2490510.0,12981010.748126637,0.25981992147862937,10902200.487787278,13335008.062464766,248061.0,276141.0,305660.89999999997,7441.829996424978,8284.22999602029,9169.826995594856,1731662.5860024015,1902453.0758719705,2132096.723474481,0.015516948240273738,0.18609206516218812,1.0,1.0,1.0,1.0,84417912.02533562,91031096.52210166,99020674.87437661,1,region_baseline
2080,11541740375.669912,16890656331.24162,20190397292.759415,11400254372.270302,16745319152.34636,20022556710.623226,193888673.19185024,2424953478.5701494,11264337635.785099,269.0314664198172,14527318696.975952,19049380659.239548,128483610.91702034,146843290.04966158,166359524.94521433,144138781.9432219,1781060817.4291854,8275044622.367791,288.2670048151153,25416.737747976058,1052276.152136595,46458692.7031873,613906845.2544723,3054514973.892445,196.28190321397972,10487054983.648418,14159234872.708353,0.0008094979157598243,137475.42720129222,6380756.355845655,72.33348905658592,3927515174.833182,5187070055.841829,68159403.7478583,79189779.68316126,90716600.80125982,19200760.955737848,26005597.38899517,39066832.20217368,35585714.54274825,40601024.02221657,46764585.31310365,343113662.59012336,2560317198.7948303,11408061078.30638,269.0314664198172,14527318696.975952,19049380659.239548,343113662.59012336,2560317198.7948303,11408061078.30638,0.0,0.0,0.0,363085960.69403636,23307656447.30179,33929460435.49503,358409495.7663933,23304214712.79264,33923978475.25086,5596302.489164835,68547383.7633658,325483939.7745102,491.5093799798887,23242780019.314735,33833266269.629883,2664128.839283267,4456779.056571868,7018730.509285278,4175205.0557539132,50311777.0950419,239372079.91693726,9.324761443013788,735.7589680133951,34953.09893184493,1416862.1172198365,19381577.31557015,85473046.5942622,358.6062959474597,17017667196.422497,25250717396.099167,0.001351459864218042,223409.33061022707,10628342.236148346,132.14125713423957,6321437612.028557,8961693062.864222,1424636.6613786144,2378774.509252795,3804420.8052527993,440846.03062320297,789962.302341766,1346541.6381648888,754008.6633358579,1231459.4875441515,1944175.3521729475,20657612.002530865,22628772.004713014,25272391.96022938,260793.05685879197,3322002.074475023,18454037.65229683,3794225.8347095535,19476696.809636086,23192567.629105777,12578164.001037618,13653709.474777352,14927978.513383223,214951.2,2756794.0,13663747.149999999,0.20022091576829554,11127552.961631488,13756168.751761705,248061.0,276141.0,305660.89999999997,7441.82999989275,8284.229999880608,9169.826999867844,1731853.4506225684,1902854.627216719,2133163.0689857434,0.016442748924532603,0.19884459311670943,1.0,1.0,1.0,1.0,85773378.61213769,92536356.93979107,100651379.22652785,1,region_baseline
2081,11551360268.356447,16978548108.774204,20388600503.207233,11405108882.202599,16831045410.717579,20220759921.069252,209734947.83959615,2603324773.815114,11416849933.851002,243.3806702448661,14489618049.86195,19254200606.50623,128483610.91851473,146843290.05141094,166359524.94698113,154298000.02529275,1916936153.5419526,8506496318.6044,227.13105889183498,21604.950359493392,911512.2130883407,50607464.43252938,660953684.0384452,3093334047.9401355,180.6635966522354,10365878908.930676,14328310266.715887,0.0014856802711867188,103310.15174626186,5422410.072319764,66.27406277687412,3906460877.4925356,5217497049.563334,68159403.74881114,79189779.68426831,90716600.802528,19200760.955737848,26005597.38899517,39066832.20217395,35585714.543245725,40601024.02278416,46764585.313757405,357518373.3518973,2741034404.27432,11563854623.220154,243.3806702448661,14489618049.86195,19254200606.50623,357518373.3518973,2741034404.27432,11563854623.220154,0.0,0.0,0.0,347990713.3775328,23201413592.40639,34184810107.547585,344152068.0670867,23197584854.14375,34182093268.279312,6081842.074248256,74052157.9408288,344983931.06703097,387.8216621107601,23131992249.83929,34165157746.839943,2664128.8393146056,4456779.056622265,7018730.509362489,4537663.195723857,53871709.1661009,253523214.62388524,7.561655200032047,624.2668238474821,33320.3749208156,1539516.265292574,20823084.958824206,88905706.06852385,287.89358359895476,16835659369.58762,25421382193.693893,0.002564962512693357,167739.89288675383,8981023.304666176,103.46937464241537,6269464387.633849,8933497654.11254,1424636.6613985302,2378774.5092860493,3804420.8053059834,440846.03062320297,789962.3023417661,1346541.638164889,754008.6633463986,1231459.4875613668,1944175.352200126,20689692.45931496,22690960.625527732,25349778.209915478,278777.0596861811,3545635.058020428,19277576.059269257,2908495.256445266,19266047.04261141,23187201.044635456,12991173.623637706,14107884.268116552,15445447.158589175,242279.15,3037587.0,14116219.699848408,0.19127387320622802,11335530.523474857,14204640.792565253,248061.0,276141.0,305660.89999999997,7441.829999996782,8284.229999996418,9169.826999996034,1732060.2316728267,1903266.3474293929,2134241.944303858,0.017423820143582697,0.2124855708340485,1.0,1.0,1.0,1.0,87120983.02608164,94046673.03341722,102272949.08522947,1,region_baseline
2082,11619532382.842766,17055675113.571667,20544503935.252033,11492401676.889544,16913186171.96112,20385626433.943672,226215311.35314468,2801000776.628864,11751535479.84958,0.0,14392610261.404404,19448643545.140717,128483610.91855955,146843290.05146343,166359524.94703412,164882578.0208853,2065099784.843129,8597673648.031996,188.02379581217994,18133.191750229806,818631.0312427012,55584102.4231683,710396006.1043904,3239753892.3625875,0.0,10333940868.82349,14465398145.874073,0.0,75302.88310087418,4519692.37553699,0.0,3885609694.9342194,5258420890.447055,68159403.74883972,79189779.68430153,90716600.80256604,19200760.955737848,26005597.38899517,39066832.20217395,35585714.54326065,40601024.02280118,46764585.31377701,370210940.6270627,2948534587.7920628,11909963388.255344,0.0,14392610261.404404,19448643545.140717,370210940.6270627,2948534587.7920628,11909963388.255344,0.0,0.0,0.0,329962696.3763812,22941524262.428814,34450574121.32849,324854084.67643213,22937249435.959267,34447751582.4624,6583181.045237643,79860982.38602713,354862771.7181613,0.0,22800182244.52597,34427557364.6225,2664128.839315546,4456779.056623777,7018730.509364806,4923032.504974271,57587301.16285048,269341054.3450892,5.485048628855115,509.0995547095621,30639.78037984929,1669917.7095159362,22133656.889530387,96013427.92249449,0.0,16722960215.053093,25533414201.083965,0.0,120385.60263229214,7157867.7900396595,0.0,6214487115.546015,9002626734.90909,1424636.661399128,2378774.5092870463,3804420.8053075788,440846.03062320297,789962.3023417661,1346541.638164889,754008.6633467148,1231459.487561883,1944175.3522009414,20721823.571554326,22746707.792741023,25427403.459830374,297961.42789608584,3791224.3768921923,19999257.993125953,2120455.881535097,19126295.566997215,23243403.656990446,13404221.509545732,14565920.63432992,15963422.54276209,269515.15,3343550.0,14664234.673774038,0.0,11532361.168802401,14655786.738549462,248061.0,276141.0,305660.89999999997,7441.8299999999035,8284.229999999892,9169.82699999988,1732280.688139725,1903692.2708358578,2135337.3915083027,0.018463463792904044,0.2270778773643194,1.0,1.0,1.0,1.0,88460735.03621486,95548754.60006073,103885392.7097975,1,region_baseline
2083,11504276252.149395,17087260765.30219,20671880446.32288,11353691445.05476,16937498708.043695,20509338527.19523,243574579.98221406,3019963336.074876,11855866311.443077,0.0,14192966805.877167,19610510539.700638,128483610.91856088,146843290.05146497,166359524.94703573,175891637.56874397,2232333368.438063,8713794445.378698,147.03610178962768,15210.385352609757,734186.5922267633,59422711.559347466,762280070.846905,3270465287.500203,0.0,10187355309.839714,14563537059.331602,0.0,56869.61332276558,3550254.2323443172,0.0,3852827085.0339975,5279376850.454883,68159403.74884059,79189779.68430251,90716600.80256718,19200760.955737848,26005597.38899517,39066832.20217395,35585714.54326109,40601024.0228017,46764585.3137776,386020931.2706605,3167497147.238076,12013113331.24459,0.0,14192966805.877167,19610510539.700638,386020931.2706605,3167497147.238076,12013113331.24459,0.0,0.0,0.0,326551737.5658003,22671303461.288254,34641369220.84803,322918496.2316534,22666448157.693882,34638546681.98193,6986380.902689426,86006125.70492789,370654359.22664297,0.0,22591573302.90325,34617148858.67242,2664128.8393155737,4456779.056623822,7018730.509364875,5332115.1333006155,61811066.322236575,271879519.5719985,4.005986592136911,418.3837930747527,27634.71297814814,1808879.041940182,23488378.24727813,98451396.27381963,0.0,16456565964.349993,25586136569.78607,0.0,88357.18738100794,5619544.610060417,0.0,6145030798.996879,9077016329.90707,1424636.6613991458,2378774.509287076,3804420.8053076277,440846.03062320297,789962.3023417661,1346541.638164889,754008.6633467244,1231459.4875618988,1944175.352200966,20752798.04560614,22788718.01257678,25503362.626847748,318426.6675247148,4039091.3312164526,20596997.7274526,1439947.4368288994,18901703.090050306,23298852.434772182,13817474.955419496,15024270.158403136,16481911.389340786,294585.15,3676800.0,15161385.780360008,0.0,11676978.319526996,15109387.92286068,248061.0,276141.0,305660.89999999997,7441.829999999997,8284.229999999996,9169.826999999996,1732520.581413818,1904138.1600895952,2136455.181030631,0.019565179172722925,0.2435035784756642,1.0,1.0,1.0,1.0,89792648.70786938,97042613.31219174,105488722.65090245,1,region_baseline
2084,11442986614.57386,17092689219.885544,20740133374.314808,11309410157.683575,16937208365.375122,20572578979.033802,261832708.30973753,3250056371.413479,11936775283.224026,0.0,13877802768.141768,19672541550.913513,128483610.91856095,146843290.05146506,166359524.9470358,187323863.99453202,2392199516.234213,8781320336.135742,112.50235662561681,12721.219810061779,657409.7385723373,63420686.6822981,816643750.9269607,3293866035.2271004,0.0,10013238631.562016,14636234525.958384,0.0,43598.01057563399,2952207.436989321,0.0,3807979054.4639926,5289826983.205465,68159403.74884063,79189779.68430257,90716600.80256723,19200760.955737848,26005597.38899517,39066832.20217394,35585714.54326111,40601024.02280171,46764585.31377762,404225981.5829536,3398191846.473819,12094022303.025537,0.0,13877802768.141768,19672541550.913513,404225981.5829536,3398191846.473819,12094022303.025537,0.0,0.0,0.0,327939136.202062,22371474849.60898,34767912166.0935,324395999.94480217,22366085630.31124,34765089627.2274,7402015.180754165,92372405.30908431,388995488.0825765,0.0,22272970938.504395,34742451860.5881,2664128.8393155746,4456779.056623824,7018730.509364878,5667688.212164873,66640227.449521214,282809900.83551764,3.134404360701669,368.76781548527276,24856.180645347726,1956178.4129516503,24886514.6289016,102425747.47016934,0.0,16248984477.068623,25578880468.820602,0.0,68176.45632071974,4542505.509247811,0.0,6052373242.117794,9144096387.30746,1424636.6613991465,2378774.509287078,3804420.8053076295,440846.03062320297,789962.3023417661,1346541.638164889,754008.6633467248,1231459.4875618992,1944175.352200967,20779360.73040075,22828145.854690246,25579517.669480506,340639.43666470156,4313818.631982055,21052014.081876744,877796.3088606806,18747535.087044604,23353485.421214882,14230954.972535612,15484646.55754336,17000922.4060279,321691.65,4039630.5,15628476.271832362,0.0,11710003.362214122,15561603.67650541,248061.0,276141.0,305660.89999999997,7441.83,8284.23,9169.827,1732788.141920797,1904612.2468819823,2137603.552364907,0.02073267479965632,0.2592664075915933,1.0,1.0,1.0,1.0,91116744.2055552,98528266.92913064,107082957.5534472,1,region_baseline
2085,11499786305.783983,17046344119.772604,20782256939.554222,11366459069.774805,16902837933.726341,20614702544.273216,280418579.4073635,3473980892.714122,12121356882.781128,0.0,13622247126.311321,19623453284.96944,128483610.91856095,146843290.05146506,166359524.9470358,199189641.9859321,2557118817.2493644,8867039397.854568,85.79221709489433,10616.29886510014,584931.3016848458,67582681.42356102,876838821.4279717,3317319564.6353884,0.0,9856791991.640062,14683139176.17427,0.0,26485.648945839166,2426750.1038160566,0.0,3751212663.803835,5288323770.468098,68159403.74884063,79189779.68430257,90716600.80256723,19200760.955737848,26005597.38899517,39066832.20217394,35585714.54326111,40601024.02280171,46764585.31377762,420766261.0338325,3624190004.0302906,12276717707.705854,0.0,13622247126.311321,19623453284.96944,420766261.0338325,3624190004.0302906,12276717707.705854,0.0,0.0,0.0,328377423.25024027,22023439383.00377,34833792128.20836,324040584.73151517,22018389877.49693,34830969589.34226,7830574.710188324,98011824.5513591,400264962.8383936,0.0,21943931827.048737,34807054035.75956,2664128.8393155746,4456779.056623824,7018730.509364878,5995966.177000645,70876469.95039827,298850499.22989666,2.428067315967675,317.90249402533226,22218.17306167211,2104605.250379754,26487635.960997924,103559578.23706295,0.0,15934221980.397215,25513880370.950607,0.0,44283.94699760805,3813691.989215939,0.0,5916261326.94429,9178133209.41118,1424636.6613991465,2378774.509287078,3804420.8053076295,440846.03062320297,789962.3023417661,1346541.6381648888,754008.6633467248,1231459.4875618992,1944175.3522009668,20806729.6048174,22869491.067557417,25655900.172386087,365335.8770432482,4638361.167145708,21665968.218544576,432889.2614224898,18450907.204230152,23406701.528755173,14661880.837764766,15956638.85510359,17540693.13285407,351229.2,4451800.0,16109390.4,0.0,11742458.91818441,16026408.82979632,248061.0,276141.0,305660.89999999997,7441.83,8284.23,9169.827,1758064.9660877164,1942799.6351180188,2202232.6886326275,0.021969880925745505,0.2761294057932697,1.0,1.0,1.0,1.0,92471881.92512543,100033641.98906054,108696094.82725388,1,region_baseline
2086,11538337851.373163,16953980018.622196,20783110576.105034,11405010615.363983,16803888235.32191,20615556180.824028,295761227.47119176,3707481482.589856,12341821319.851515,0.0,13347096711.220959,19653293994.039867,128483610.91856095,146843290.05146506,166359524.9470358,211458787.53293693,2729099531.9061904,9089517621.87967,64.2731084109567,8842.942275140913,491194.4835317944,71901818.85099679,945449142.6782432,3344734048.0424757,0.0,9587435492.370142,14704545100.084034,0.0,18777.851671127377,1985033.2300533596,0.0,3656672667.346694,5276108017.871383,68159403.74884063,79189779.68430257,90716600.80256723,19200760.955737848,26005597.38899517,39066832.20217394,35585714.54326111,40601024.02280171,46764585.31377762,437505693.2762986,3857690593.9060245,12498360592.324177,0.0,13347096711.220959,19653293994.039867,437505693.2762986,3857690593.9060245,12498360592.324177,0.0,0.0,0.0,325503492.8108872,21690288235.18753,34833956208.61707,321886932.1137567,21686423491.02206,34831133669.75098,8275349.50306546,104460328.7996316,403494037.3622913,0.0,21578202830.404587,34810889700.993935,2664128.8393155746,4456779.056623824,7018730.509364878,6338497.683599197,75274113.72904891,302091524.39641136,1.7929402776574856,265.88294875248516,19799.576240651346,2243151.782875977,28360664.42847711,104034749.29199725,0.0,15547829208.005793,25438484660.164104,0.0,31381.510081268196,3191070.92802329,0.0,5841254363.109917,9172317734.515911,1424636.6613991465,2378774.509287078,3804420.8053076295,440846.03062320297,789962.3023417661,1346541.638164889,754008.6633467248,1231459.4875618992,1944175.352200967,20834266.14114869,22910867.975869786,25732510.815098606,391736.01456934307,4960570.594079958,22035102.00770669,135668.5032696252,18223955.54648183,23458931.48314901,15095548.200258149,16420974.741013473,18081055.324965812,383151.8,4899360.5,16593525.69111252,0.0,11730422.660385724,16489555.403536042,248061.0,276141.0,305660.89999999997,7441.83,8284.23,9169.827,1758277.7927715462,1943387.0296651628,2203489.2749286937,0.023280962807286254,0.29684473569642117,1.0,1.0,1.0,1.0,93855967.37883721,101521781.25197129,110299940.2658534,1,region_baseline
2087,11558383311.176516,16893176152.695236,20742453356.724384,11425056075.167337,16739934891.732624,20574898961.443382,311434564.9042555,3950515523.5637536,12462424012.12202,0.0,12928458146.989283,19666711416.795315,128483610.91856095,146843290.05146506,166359524.9470358,224118424.71438062,2908111108.5584784,9283911150.31795,47.05038238284381,7428.673249389614,438525.8530002501,76283175.11636989,1017770963.4029399,3360900871.492662,0.0,9341857800.59943,14695204309.17605,0.0,13103.856484297237,1614541.3793236671,0.0,3537453789.956783,5267032214.20472,68159403.74884063,79189779.68430257,90716600.80256723,19200760.955737848,26005597.38899517,39066832.20217394,35585714.54326111,40601024.02280171,46764585.31377762,454811077.627749,4093826452.866426,12625296537.104391,0.0,12928458146.989283,19666711416.795315,454811077.627749,4093826452.866426,12625296537.104391,0.0,0.0,0.0,319893675.50402105,21019532397.45903,34712441261.62101,316191696.65136087,21014624730.64995,34707046714.07375,8739530.356786847,111547299.67866108,407351030.2730592,0.0,20869694017.101383,34699169954.848625,2664128.8393155746,4456779.056623824,7018730.509364878,6693828.405915467,80541979.48262495,302616456.4671009,1.2443687187418815,221.38112373820186,17580.152025398987,2386974.8245136864,30306348.394417863,105865495.35959987,0.0,15187561435.997822,25447426839.132565,0.0,19907.249948556262,2659661.8006732995,0.0,5684479389.936005,9179839890.251408,1424636.6613991465,2378774.509287078,3804420.8053076295,440846.03062320297,789962.3023417661,1346541.6381648888,754008.6633467248,1231459.4875618992,1944175.3522009668,20861839.175902884,22948521.07429167,25809350.27918271,423055.11069080647,5304324.810404276,22406681.794267528,1.8392529455013576e-08,18022508.703681506,23506083.19790973,15529615.239077818,16885418.13523322,18622011.767017707,417424.15,5368125.5,17298381.38523696,0.0,11669706.667211153,16950894.01461039,248061.0,276141.0,305660.89999999997,7441.83,8284.23,9169.827,1758492.0056399438,1943976.7821541019,2204750.714523536,0.02467033476840811,0.3191145191908088,1.0,1.0,1.0,1.0,95232212.50110057,103001398.6788828,111894492.17360123,1,region_baseline
2088,11578472217.674324,16762186407.986061,20709974250.24658,11445144981.665146,16596774933.674889,20553697683.849613,327940586.5751102,4201838224.18956,12792232490.866165,0.0,12434850814.655022,19676933096.710503,128483610.91856095,146843290.05146506,166359524.9470358,237536053.75482404,3125102013.6875606,9382642120.090275,34.27075865036004,6219.066682123414,379122.586965007,80956553.50562504,1086778604.7223527,3410166992.927201,0.0,9011208672.354843,14669312928.37117,0.0,8165.447544708759,1310261.7450318048,0.0,3382432253.541356,5277131160.40944,68159403.74884063,79189779.68430257,90716600.80256723,19200760.955737848,26005597.38899517,39066832.20217394,35585714.54326111,40601024.02280171,46764585.31377762,473177556.4536648,4349368814.465734,12932260038.944777,0.0,12434850814.655022,19676933096.710503,473177556.4536648,4349368814.465734,12932260038.944777,0.0,0.0,0.0,302590548.77317286,20304897270.240814,34717549095.95953,298821398.84146065,20301550938.11255,34714848365.051926,9374875.740337135,119620384.72721013,424433822.47112465,0.0,20245302481.3403,34690157929.72165,2664128.8393155746,4456779.056623824,7018730.509364878,7069365.093372193,86100334.95265655,305044350.5962041,0.8639528248267028,184.3549970049301,15612.062492170271,2540072.8601200674,32230886.724295646,109698888.57428828,0.0,14645072391.017096,25462215885.670876,0.0,13583.03596304665,2216025.451191845,0.0,5546847982.846594,9183390227.584332,1424636.6613991465,2378774.509287078,3804420.8053076295,440846.03062320297,789962.3023417661,1346541.638164889,754008.6633467248,1231459.4875618992,1944175.352200967,20889448.75754197,22988646.672910158,25886419.248239633,449394.58342424757,5671076.381470691,22610717.799587853,4.1375187720404954e-09,17807540.075324215,23430817.465491466,15955121.378773643,17349969.61915003,19163565.368296348,454293.75,5877974.5,17833699.537511747,0.0,11555743.136525154,17410259.946555763,248061.0,276141.0,305660.89999999997,7441.83,8284.23,9169.827,1758708.0795140439,1944569.369713135,2206017.4930610377,0.02614267510705314,0.34305542925647425,1.0,1.0,1.0,1.0,96608869.59843823,104481389.29152519,113514382.79052727,1,region_baseline
